//X,Y,Z,Temp. approx. distances,Roughness (1.22938),Mean curvature (1.22938),Gaussian curvature (1.22938),Normal change rate (1.22938),Number of neighbors (r=1.22938),Surface density (r=1.22938),Volume density (r=1.22938),Eigenvalues sum (1.22938),Omnivariance (1.22938),Eigenentropy (1.22938),Anisotropy (1.22938),Planarity (1.22938),Linearity (1.22938),PCA1 (1.22938),PCA2 (1.22938),Surface variation (1.22938),Sphericity (1.22938),Verticality (1.22938),Nx,Ny,Nz
13.12400436,15.69524002,10.93599987,-0.083375,0.103245,0.426904,0.024308,0.053997,27.000000,5.686464,3.469107,0.712548,0.162888,0.854677,0.896742,0.705787,0.190956,0.522930,0.423074,0.053997,0.103258,0.202966,-0.654738,0.377670,-0.654738
16.87400436,13.53123856,5.93600035,-0.207456,0.000947,0.000765,0.000000,0.000001,21.000000,4.422805,2.698195,0.632649,0.003404,0.723262,0.999999,0.778601,0.221398,0.562239,0.437761,0.000001,0.000001,0.345353,-0.656617,0.376855,-0.653326
16.64000702,13.12524033,5.93600035,-0.219122,0.000478,0.000670,0.000000,0.000001,21.000000,4.422805,2.698195,0.632547,0.003498,0.723253,0.999999,0.778696,0.221302,0.562209,0.437791,0.000001,0.000001,0.345393,-0.656617,0.376855,-0.653326
-13.82999611,14.74924088,9.68599987,-0.154005,0.000498,0.000580,0.000001,0.000001,21.000000,4.422805,2.698195,0.632639,0.003350,0.723235,0.999999,0.778083,0.221916,0.562403,0.437597,0.000001,0.000001,0.345523,0.656617,0.376855,-0.653326
-14.06399536,15.15523911,9.68599987,-0.157831,0.000694,0.000535,0.000001,0.000001,21.000000,4.422805,2.698195,0.632371,0.003153,0.723191,0.999999,0.777999,0.222000,0.562430,0.437570,0.000001,0.000001,0.345735,0.656617,0.376855,-0.653326
-13.59599495,14.34323883,9.68599987,-0.151529,0.000238,0.000405,0.000001,0.000001,21.000000,4.422805,2.698195,0.632818,0.003403,0.723263,0.999999,0.778140,0.221859,0.562385,0.437615,0.000001,0.000001,0.345382,0.654738,0.377670,-0.654738
-13.82999611,14.20724106,9.37399960,-0.147860,0.000130,0.000223,0.000002,0.000001,21.000000,4.422805,2.698195,0.632316,0.003304,0.723142,0.999999,0.777175,0.222824,0.562690,0.437309,0.000001,0.000001,0.345212,0.654738,0.377670,-0.654738
-13.82999611,15.83123779,10.31199932,-0.185383,0.036331,0.235722,0.031649,0.021446,24.000000,5.054635,3.083651,0.696228,0.119414,0.790586,0.961252,0.729281,0.231971,0.553472,0.425082,0.021446,0.038748,0.259567,0.654738,0.377670,-0.654738
-14.06399536,16.23723984,10.31199932,-0.139096,0.103782,0.428163,0.026274,0.053922,27.000000,5.686464,3.469107,0.712303,0.162768,0.854526,0.896876,0.706207,0.190669,0.522888,0.423190,0.053922,0.103124,0.203063,0.654738,0.377670,-0.654738
-26.25199509,23.27323914,2.18600011,-0.223376,0.103786,0.428182,0.025639,0.054016,27.000000,5.686464,3.469107,0.712434,0.162884,0.854710,0.896670,0.706285,0.190384,0.522754,0.423230,0.054016,0.103330,0.202763,0.653326,0.376855,-0.656617
-26.48599625,23.67924118,2.18600011,-0.175439,0.193764,0.737290,0.000209,0.073360,25.000000,5.265244,3.212136,0.648316,0.160493,0.856319,0.867104,0.545756,0.321349,0.552014,0.374625,0.073360,0.132896,0.153601,0.597482,0.211512,-0.773484
-26.48599625,23.13724136,1.87400007,-0.253860,0.036622,0.235508,0.031676,0.021440,24.000000,5.054635,3.083651,0.695964,0.119359,0.790544,0.961260,0.729396,0.231865,0.553442,0.425118,0.021440,0.038740,0.259544,0.654738,0.377670,-0.654738
9.37400436,-3.78876114,3.43600011,-0.107694,0.000369,0.000734,0.000002,0.000000,21.000000,4.422805,2.698195,0.632073,0.002711,0.723105,0.999999,0.777163,0.222837,0.562694,0.437305,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
9.14000702,-4.19476128,3.43600011,-0.104043,0.000171,0.000636,0.000002,0.000000,21.000000,4.422805,2.698195,0.632342,0.002869,0.723148,0.999999,0.777248,0.222751,0.562667,0.437332,0.000000,0.000001,0.345171,-0.654738,0.377670,-0.654738
7.50000381,-8.11876106,2.81200004,-0.085913,0.000810,0.000910,0.000001,0.000000,21.000000,4.422805,2.698195,0.632818,0.002884,0.723261,0.999999,0.778141,0.221859,0.562385,0.437615,0.000000,0.000001,0.345382,-0.654738,0.377670,-0.654738
7.50000381,-8.66076088,2.49800014,-0.079366,0.000064,0.000147,0.000000,0.000000,21.000000,4.422805,2.698195,0.632792,0.002594,0.723253,1.000000,0.778068,0.221931,0.562408,0.437592,0.000000,0.000000,0.345423,-0.654738,0.377670,-0.654738
-10.78199577,0.26923943,4.37400007,-0.106672,0.000303,0.000674,0.000001,0.000000,21.000000,4.422805,2.698195,0.632193,0.002806,0.723139,0.999999,0.777497,0.222503,0.562589,0.437411,0.000000,0.000001,0.345524,0.654738,0.377670,-0.654738
-11.01599503,-0.40676117,3.74800014,-0.078651,0.000851,0.001539,0.000001,0.000000,21.000000,4.422805,2.698195,0.632614,0.002845,0.723225,0.999999,0.778012,0.221987,0.562425,0.437574,0.000000,0.000001,0.345564,0.654738,0.377670,-0.654738
-10.78199577,-0.27076149,4.06200027,-0.082186,0.000091,0.000448,0.000000,0.000000,21.000000,4.422805,2.698195,0.632372,0.002626,0.723189,0.999999,0.777999,0.222000,0.562430,0.437570,0.000000,0.000001,0.345735,0.656617,0.376855,-0.653326
-11.01599503,1.21723938,4.68600035,-0.124962,0.000590,0.002193,0.000002,0.000001,21.000000,4.422805,2.698195,0.632376,0.003635,0.723161,0.999999,0.777342,0.222657,0.562637,0.437362,0.000001,0.000001,0.345282,0.654738,0.377670,-0.654738
-11.01599503,0.67523956,4.37400007,-0.125904,0.000105,0.000227,0.000003,0.000000,21.000000,4.422805,2.698195,0.632461,0.003070,0.723183,0.999999,0.777583,0.222416,0.562561,0.437438,0.000000,0.000001,0.345312,0.654738,0.377670,-0.654738
-11.24999619,0.54123878,4.06200027,-0.117283,0.000367,0.000112,0.000000,0.000000,21.000000,4.422805,2.698195,0.632818,0.002846,0.723261,0.999999,0.778141,0.221859,0.562385,0.437615,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-11.01599503,0.13523865,4.06200027,-0.098920,0.000107,0.000505,0.000001,0.000000,21.000000,4.422805,2.698195,0.632640,0.002787,0.723233,0.999999,0.778085,0.221915,0.562403,0.437597,0.000000,0.000001,0.345523,0.656617,0.376855,-0.653326
-6.09399414,10.01324081,14.68599987,-0.172011,0.000828,0.002268,0.000002,0.000001,21.000000,4.422805,2.698195,0.632342,0.003258,0.723150,0.999999,0.777248,0.222751,0.562667,0.437332,0.000001,0.000001,0.345172,0.654738,0.377670,-0.654738
-5.85999489,10.14723969,14.99800014,-0.169811,0.000352,0.001025,0.000000,0.000000,21.000000,4.422805,2.698195,0.632371,0.002774,0.723190,0.999999,0.777999,0.222000,0.562430,0.437570,0.000000,0.000001,0.345735,0.656617,0.376855,-0.653326
-7.03199577,10.01324081,13.74800014,-0.171505,0.001285,0.000992,0.000000,0.000001,21.000000,4.422805,2.698195,0.633086,0.003352,0.723305,0.999999,0.778221,0.221778,0.562359,0.437640,0.000001,0.000001,0.345172,0.654738,0.377670,-0.654738
-6.79799461,10.14723969,14.06199932,-0.169608,0.000826,0.001159,0.000001,0.000001,21.000000,4.422805,2.698195,0.633175,0.003340,0.723319,0.999999,0.778248,0.221750,0.562350,0.437649,0.000001,0.000001,0.345101,0.656617,0.376855,-0.653326
-6.79799461,9.60723877,13.74800014,-0.176328,0.000826,0.001158,0.000001,0.000001,21.000000,4.422805,2.698195,0.633175,0.003340,0.723319,0.999999,0.778248,0.221750,0.562350,0.437649,0.000001,0.000001,0.345101,0.656617,0.376855,-0.653326
-6.79799461,10.68923950,14.37399960,-0.166952,0.000196,0.001019,0.000000,0.000001,21.000000,4.422805,2.698195,0.632852,0.003462,0.723228,0.999999,0.777339,0.222660,0.562638,0.437361,0.000001,0.000001,0.344790,0.654738,0.377670,-0.654738
-4.45399475,2.84123802,12.18599987,-0.200579,0.000402,0.001838,0.000002,0.000001,21.000000,4.422805,2.698195,0.631765,0.003150,0.723076,0.999999,0.777454,0.222545,0.562602,0.437398,0.000001,0.000001,0.345505,0.654738,0.377670,-0.654738
13.35800552,0.94723892,2.18600011,-0.121640,0.000827,0.002268,0.000002,0.000001,21.000000,4.422805,2.698195,0.632341,0.003257,0.723149,0.999999,0.777248,0.222751,0.562667,0.437332,0.000001,0.000001,0.345172,-0.654738,0.377670,-0.654738
13.35800552,1.48723793,2.49800014,-0.112278,0.000549,0.001118,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002842,0.723233,0.999999,0.778085,0.221915,0.562402,0.437597,0.000000,0.000001,0.345524,-0.656617,0.376855,-0.653326
13.12400436,1.62323952,2.81200004,-0.107596,0.000392,0.000031,0.000001,0.000000,21.000000,4.422805,2.698195,0.632346,0.002426,0.723181,1.000000,0.777928,0.222072,0.562452,0.437548,0.000000,0.000000,0.345775,-0.654738,0.377670,-0.654738
12.89000702,2.29923820,3.43600011,-0.118825,0.000200,0.000318,0.000000,0.000000,21.000000,4.422805,2.698195,0.631945,0.002573,0.723106,1.000000,0.777573,0.222426,0.562564,0.437435,0.000000,0.000000,0.345342,-0.654738,0.377670,-0.654738
20.39000702,13.12524033,2.18600011,-0.143030,0.000020,0.000236,0.000002,0.000001,21.000000,4.422805,2.698195,0.631981,0.003212,0.723124,0.999999,0.777778,0.222221,0.562499,0.437500,0.000001,0.000001,0.345252,-0.654738,0.377670,-0.654738
20.15600586,13.25923920,2.49800014,-0.151596,0.000443,0.000292,0.000000,0.000001,21.000000,4.422805,2.698195,0.632586,0.003247,0.723255,0.999999,0.778647,0.221352,0.562225,0.437775,0.000001,0.000001,0.345383,-0.653921,0.380493,-0.653921
5.39000702,-12.85476208,2.18600011,-0.046614,0.000340,0.001454,0.000001,0.000000,21.000000,4.422805,2.698195,0.632455,0.002951,0.723186,0.999999,0.777669,0.222330,0.562534,0.437466,0.000000,0.000001,0.344960,-0.654738,0.377670,-0.654738
4.68600464,-13.53276157,2.49800014,-0.050100,0.000550,0.001119,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002842,0.723233,0.999999,0.778085,0.221915,0.562403,0.437597,0.000000,0.000001,0.345523,-0.656617,0.376855,-0.653326
4.45200729,-13.39676189,2.81200004,-0.054835,0.000525,0.000723,0.000000,0.000000,21.000000,4.422805,2.698195,0.632614,0.002846,0.723225,0.999999,0.778013,0.221987,0.562425,0.437574,0.000000,0.000001,0.345564,-0.654738,0.377670,-0.654738
5.39000702,-11.77276134,2.81200004,-0.042441,0.000494,0.000795,0.000001,0.000000,21.000000,4.422805,2.698195,0.632649,0.002864,0.723260,0.999999,0.778602,0.221397,0.562239,0.437761,0.000000,0.000001,0.345353,-0.656617,0.376855,-0.653326
5.39000702,-10.69076157,3.43600011,-0.069256,0.000001,0.000976,0.000000,0.000001,21.000000,4.422805,2.698195,0.632584,0.003463,0.723186,0.999999,0.777258,0.222741,0.562664,0.437336,0.000001,0.000001,0.345001,-0.654738,0.377670,-0.654738
-9.14199448,-4.73676109,3.12400007,-0.033557,0.000327,0.001793,0.000001,0.000001,21.000000,4.422805,2.698195,0.632048,0.003412,0.723100,0.999999,0.777089,0.222909,0.562717,0.437282,0.000001,0.000001,0.345424,0.654738,0.377670,-0.654738
-9.84399605,-3.51876068,3.12400007,-0.046457,0.000392,0.000428,0.000001,0.000000,21.000000,4.422805,2.698195,0.632494,0.003095,0.723170,0.999999,0.777231,0.222768,0.562672,0.437327,0.000000,0.000001,0.345071,0.653326,0.376855,-0.656617
-17.10999680,9.06523895,3.12400007,-0.152248,0.000066,0.000511,0.000001,0.000001,21.000000,4.422805,2.698195,0.632048,0.003204,0.723099,0.999999,0.777090,0.222909,0.562717,0.437282,0.000001,0.000001,0.345424,0.654738,0.377670,-0.654738
-1.64199448,-17.72676086,3.12400007,-0.153910,0.000107,0.000580,0.000000,0.000000,21.000000,4.422805,2.698195,0.632342,0.002884,0.723148,0.999999,0.777248,0.222751,0.562667,0.437332,0.000000,0.000001,0.345171,0.654738,0.377670,-0.654738
-2.10999489,-16.91476250,3.12400007,-0.158942,0.000694,0.000010,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002529,0.723175,1.000000,0.777305,0.222695,0.562649,0.437350,0.000000,0.000000,0.345031,0.654738,0.377670,-0.654738
-2.10999489,-19.08076286,1.87400007,-0.094318,0.000165,0.000409,0.000002,0.000000,21.000000,4.422805,2.698195,0.632262,0.002736,0.723161,0.999999,0.777738,0.222261,0.562512,0.437488,0.000000,0.000001,0.345071,0.654738,0.377670,-0.654738
-2.10999489,-20.16276169,1.24800003,-0.036319,0.001113,0.001332,0.000001,0.000000,21.000000,4.422805,2.698195,0.632792,0.002704,0.723253,0.999999,0.778068,0.221932,0.562408,0.437592,0.000000,0.000001,0.345423,0.654738,0.377670,-0.654738
-1.87599564,-20.02676201,1.56200004,-0.059923,0.000105,0.000502,0.000001,0.000000,21.000000,4.422805,2.698195,0.632639,0.002788,0.723232,0.999999,0.778085,0.221915,0.562402,0.437597,0.000000,0.000001,0.345523,0.656617,0.376855,-0.653326
-2.34599495,-19.75676155,1.24800003,-0.044068,0.000066,0.000147,0.000000,0.000000,21.000000,4.422805,2.698195,0.632792,0.002594,0.723253,1.000000,0.778068,0.221931,0.562408,0.437592,0.000000,0.000000,0.345423,0.654738,0.377670,-0.654738
-13.12599564,2.70523834,3.43600011,-0.089709,0.000203,0.001230,0.000000,0.000001,21.000000,4.422805,2.698195,0.632300,0.003478,0.723163,0.999999,0.777618,0.222381,0.562550,0.437450,0.000001,0.000001,0.345082,0.654738,0.377670,-0.654738
-16.64199448,14.74924088,6.87400055,-0.149940,0.000172,0.000638,0.000002,0.000000,21.000000,4.422805,2.698195,0.632342,0.002869,0.723148,0.999999,0.777248,0.222751,0.562667,0.437332,0.000000,0.000001,0.345171,0.654738,0.377670,-0.654738
-16.64199448,14.20724106,6.56200027,-0.146825,0.000523,0.001851,0.000001,0.000001,21.000000,4.422805,2.698195,0.632316,0.003563,0.723144,0.999999,0.777175,0.222824,0.562690,0.437309,0.000001,0.000001,0.345212,0.654738,0.377670,-0.654738
-16.87599564,15.15523911,6.87400055,-0.150122,0.000368,0.000735,0.000002,0.000000,21.000000,4.422805,2.698195,0.632074,0.002710,0.723105,0.999999,0.777163,0.222836,0.562694,0.437305,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
16.40600586,15.42523956,7.50000048,-0.177446,0.001113,0.001333,0.000001,0.000000,21.000000,4.422805,2.698195,0.632792,0.002704,0.723253,0.999999,0.778067,0.221932,0.562408,0.437592,0.000000,0.000001,0.345423,-0.654738,0.377670,-0.654738
17.34400558,14.88323975,6.25000048,-0.176932,0.001415,0.001759,0.000002,0.000001,21.000000,4.422805,2.698195,0.632818,0.003505,0.723264,0.999999,0.778140,0.221859,0.562385,0.437615,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
9.84200668,4.05923843,7.50000048,-0.188564,0.000105,0.000507,0.000001,0.000000,21.000000,4.422805,2.698195,0.632639,0.002788,0.723232,0.999999,0.778084,0.221916,0.562403,0.437597,0.000000,0.000001,0.345524,-0.656617,0.376855,-0.653326
9.60800552,4.19323921,7.81200027,-0.179446,0.000368,0.000734,0.000002,0.000000,21.000000,4.422805,2.698195,0.632073,0.002710,0.723104,0.999999,0.777161,0.222838,0.562695,0.437305,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
-9.37599564,3.78723907,7.81200027,-0.070439,0.000368,0.000734,0.000002,0.000000,21.000000,4.422805,2.698195,0.632074,0.002711,0.723105,0.999999,0.777161,0.222838,0.562695,0.437305,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-5.62599564,-3.78876114,7.18600035,-0.115746,0.000694,0.000534,0.000001,0.000001,21.000000,4.422805,2.698195,0.632371,0.003153,0.723191,0.999999,0.777999,0.222001,0.562430,0.437570,0.000001,0.000001,0.345735,0.656617,0.376855,-0.653326
-16.87599564,3.78723907,0.31200001,-0.020405,0.000171,0.000939,0.000000,0.000000,13.000000,2.737927,1.670311,0.472588,0.001674,0.599423,1.000000,0.271817,0.728182,0.786276,0.213724,0.000000,0.000000,0.344468,0.654738,0.377670,-0.654738
-16.64199448,3.92323875,0.62400001,-0.022323,0.000281,0.000667,0.000000,0.000000,18.000000,3.790976,2.312738,0.580104,0.002231,0.682464,1.000000,0.485472,0.514528,0.673186,0.326813,0.000000,0.000000,0.344642,0.654738,0.377670,-0.654738
-16.87599564,4.32923889,0.62400001,0.024375,0.000032,0.000447,0.000001,0.000000,18.000000,3.790976,2.312738,0.580065,0.002215,0.682420,1.000000,0.485277,0.514723,0.673275,0.326725,0.000000,0.000000,0.344790,0.654738,0.377670,-0.654738
2.34200668,1.89323807,13.74800014,-0.123041,0.000810,0.000911,0.000001,0.000000,21.000000,4.422805,2.698195,0.632817,0.002884,0.723261,0.999999,0.778140,0.221859,0.562385,0.437615,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
2.10800552,2.02923965,14.06199932,-0.131079,0.000157,0.000285,0.000001,0.000000,21.000000,4.422805,2.698195,0.632433,0.002566,0.723212,1.000000,0.778278,0.221721,0.562341,0.437658,0.000000,0.000000,0.345605,-0.654738,0.377670,-0.654738
-3.75199509,1.08123970,11.87399960,-0.179045,0.001088,0.002065,0.000002,0.000000,21.000000,4.422805,2.698195,0.632520,0.003096,0.723177,0.999999,0.777304,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
-3.98599434,1.48723793,11.87399960,-0.169799,0.000826,0.002268,0.000002,0.000001,21.000000,4.422805,2.698195,0.632342,0.003257,0.723150,0.999999,0.777248,0.222751,0.562667,0.437332,0.000001,0.000001,0.345172,0.654738,0.377670,-0.654738
-3.75199509,0.54123878,11.56199932,-0.160663,0.000810,0.000912,0.000001,0.000000,21.000000,4.422805,2.698195,0.632818,0.002884,0.723261,0.999999,0.778140,0.221859,0.562385,0.437615,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-0.23399544,5.81723976,18.12400055,-0.237494,0.193740,0.739344,0.001782,0.073368,25.000000,5.265244,3.212136,0.648476,0.160540,0.856394,0.867076,0.545893,0.321183,0.551955,0.374677,0.073368,0.132924,0.153647,0.480671,0.412236,-0.773962
-7.03199577,-10.55476189,1.87400007,-0.070767,0.000564,0.000764,0.000000,0.000000,21.000000,4.422805,2.698195,0.632788,0.002668,0.723218,0.999999,0.777386,0.222613,0.562624,0.437376,0.000000,0.000001,0.344820,0.654738,0.377670,-0.654738
-7.26799583,-10.14876175,1.87400007,-0.064233,0.000484,0.001232,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002791,0.723176,0.999999,0.777304,0.222695,0.562650,0.437350,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
-7.26799583,-7.98476219,3.12400007,-0.030289,0.001088,0.002066,0.000002,0.000000,21.000000,4.422805,2.698195,0.632520,0.003097,0.723177,0.999999,0.777304,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
14.53000641,3.51723862,2.49800014,-0.125818,0.000616,0.001279,0.000000,0.000000,21.000000,4.422805,2.698195,0.632165,0.002834,0.723170,0.999999,0.778194,0.221805,0.562368,0.437632,0.000000,0.000001,0.345816,-0.654738,0.377670,-0.654738
14.99800491,3.78723907,2.18600011,-0.129050,0.000484,0.001232,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002790,0.723176,0.999999,0.777304,0.222695,0.562650,0.437350,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
14.53000641,2.97523880,2.18600011,-0.104539,0.000051,0.001590,0.000001,0.000000,21.000000,4.422805,2.698195,0.631842,0.002809,0.723097,0.999999,0.777670,0.222329,0.562534,0.437466,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
14.99800491,4.32923889,2.49800014,-0.125866,0.001114,0.001330,0.000001,0.000000,21.000000,4.422805,2.698195,0.632792,0.002703,0.723253,0.999999,0.778067,0.221932,0.562408,0.437592,0.000000,0.000001,0.345423,-0.654738,0.377670,-0.654738
15.46800613,2.97523880,1.24800003,-0.120396,0.000183,0.000286,0.000001,0.000000,21.000000,4.422805,2.698195,0.632407,0.003063,0.723226,0.999999,0.778592,0.221407,0.562242,0.437758,0.000000,0.000001,0.345524,-0.654738,0.377670,-0.654738
-10.78199577,-1.35476112,3.43600011,-0.043214,0.000012,0.001308,0.000000,0.000000,21.000000,4.422805,2.698195,0.631920,0.002757,0.723100,0.999999,0.777501,0.222499,0.562587,0.437412,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-11.01599503,-1.48876190,3.12400007,-0.033319,0.000358,0.000234,0.000001,0.000000,21.000000,4.422805,2.698195,0.632084,0.002959,0.723133,0.999999,0.777683,0.222316,0.562530,0.437470,0.000000,0.000001,0.345212,0.654738,0.377670,-0.654738
-11.01599503,-2.57076073,2.49800014,-0.007404,0.001192,0.002023,0.000003,0.000001,21.000000,4.422805,2.698195,0.632485,0.003500,0.723230,0.999999,0.778423,0.221576,0.562295,0.437704,0.000001,0.000001,0.345523,0.656617,0.376855,-0.653326
-11.01599503,-2.03076172,2.81200004,-0.013737,0.000347,0.000077,0.000001,0.000001,21.000000,4.422805,2.698195,0.632279,0.003260,0.723209,0.999999,0.778616,0.221383,0.562234,0.437765,0.000001,0.000001,0.345604,0.656617,0.376855,-0.653326
-10.78199577,-2.43676186,2.81200004,-0.011894,0.000621,0.000041,0.000001,0.000001,21.000000,4.422805,2.698195,0.632114,0.003210,0.723176,0.999999,0.778436,0.221563,0.562291,0.437708,0.000001,0.000001,0.345775,0.656617,0.376855,-0.653326
-10.78199577,-2.97676086,2.49800014,-0.030385,0.000957,0.001895,0.000002,0.000001,21.000000,4.422805,2.698195,0.632371,0.003515,0.723193,0.999999,0.777998,0.222000,0.562429,0.437570,0.000001,0.000001,0.345735,0.656617,0.376855,-0.653326
14.76400757,12.04323959,7.18600035,-0.200817,0.001153,0.001955,0.000002,0.000001,21.000000,4.422805,2.698195,0.632639,0.003486,0.723235,0.999999,0.778083,0.221915,0.562403,0.437597,0.000001,0.000001,0.345523,-0.656617,0.376855,-0.653326
14.76400757,12.58324051,7.50000048,-0.199943,0.000425,0.000110,0.000001,0.000001,21.000000,4.422805,2.698195,0.632382,0.003270,0.723219,0.999999,0.778518,0.221481,0.562265,0.437734,0.000001,0.000001,0.345564,-0.656617,0.376855,-0.653326
14.99800491,12.98923874,7.50000048,-0.197599,0.000086,0.000203,0.000000,0.000000,21.000000,4.422805,2.698195,0.632457,0.003047,0.723237,0.999999,0.778669,0.221330,0.562218,0.437782,0.000000,0.000001,0.345464,-0.654738,0.377670,-0.654738
14.99800491,12.44923782,7.18600035,-0.206264,0.001454,0.001809,0.000003,0.000001,21.000000,4.422805,2.698195,0.632663,0.003436,0.723258,0.999999,0.778477,0.221522,0.562278,0.437721,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
7.73400497,-1.21876144,6.56200027,-0.146094,0.000561,0.002052,0.000003,0.000001,21.000000,4.422805,2.698195,0.632136,0.003382,0.723130,0.999999,0.777440,0.222559,0.562606,0.437393,0.000001,0.000001,0.345252,-0.654738,0.377670,-0.654738
7.96800613,-1.35476112,6.25000048,-0.137168,0.000995,0.001964,0.000003,0.000001,21.000000,4.422805,2.698195,0.632218,0.003349,0.723187,0.999999,0.778337,0.221662,0.562322,0.437677,0.000001,0.000001,0.345735,-0.656617,0.376855,-0.653326
-7.50199509,0.54123878,7.81200027,-0.094543,0.000222,0.001437,0.000000,0.000000,21.000000,4.422805,2.698195,0.632341,0.002969,0.723148,0.999999,0.777247,0.222752,0.562667,0.437332,0.000000,0.000001,0.345171,0.654738,0.377670,-0.654738
-7.73599434,1.48723793,8.12399960,-0.113218,0.000237,0.000115,0.000001,0.000000,21.000000,4.422805,2.698195,0.632073,0.002606,0.723104,1.000000,0.777162,0.222837,0.562695,0.437305,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-7.26799583,-1.48876190,6.87400055,-0.078592,0.000167,0.000408,0.000002,0.000000,21.000000,4.422805,2.698195,0.632263,0.002736,0.723161,0.999999,0.777738,0.222262,0.562512,0.437487,0.000000,0.000001,0.345071,0.654738,0.377670,-0.654738
3.28000641,5.68323898,14.99800014,-0.162477,0.000955,0.001894,0.000002,0.000001,21.000000,4.422805,2.698195,0.632371,0.003514,0.723193,0.999999,0.777998,0.222001,0.562429,0.437570,0.000001,0.000001,0.345735,-0.656617,0.376855,-0.653326
3.74800491,5.95323944,14.68599987,-0.163290,0.000786,0.001650,0.000001,0.000001,21.000000,4.422805,2.698195,0.632495,0.003318,0.723171,0.999999,0.777232,0.222767,0.562672,0.437327,0.000001,0.000001,0.345071,-0.653326,0.376855,-0.656617
-18.51599503,15.83123779,5.62400007,-0.161431,0.000589,0.000619,0.000000,0.000001,21.000000,4.422805,2.698195,0.632852,0.003475,0.723273,0.999999,0.778234,0.221764,0.562355,0.437645,0.000001,0.000001,0.345494,0.653326,0.376855,-0.656617
-3.98599434,-9.87876129,5.31200027,-0.117854,0.000850,0.001535,0.000001,0.000000,21.000000,4.422805,2.698195,0.632614,0.002844,0.723225,0.999999,0.778012,0.221987,0.562425,0.437574,0.000000,0.000001,0.345564,0.654738,0.377670,-0.654738
-3.98599434,-8.79676247,5.93600035,-0.163015,0.000107,0.000508,0.000001,0.000000,21.000000,4.422805,2.698195,0.632639,0.002788,0.723232,0.999999,0.778085,0.221914,0.562402,0.437597,0.000000,0.000001,0.345524,0.656617,0.376855,-0.653326
-4.21999550,-8.93076134,5.62400007,-0.161486,0.000172,0.000330,0.000001,0.000000,21.000000,4.422805,2.698195,0.632431,0.002643,0.723206,0.999999,0.778167,0.221832,0.562376,0.437623,0.000000,0.000001,0.345805,0.654738,0.377670,-0.654738
-3.98599434,-8.25476074,6.25000048,-0.136986,0.000851,0.001540,0.000001,0.000000,21.000000,4.422805,2.698195,0.632614,0.002845,0.723225,0.999999,0.778013,0.221987,0.562425,0.437574,0.000000,0.000001,0.345564,0.654738,0.377670,-0.654738
-4.21999550,-8.39076233,5.93600035,-0.140325,0.000089,0.000448,0.000000,0.000000,21.000000,4.422805,2.698195,0.632372,0.002626,0.723189,0.999999,0.778000,0.222000,0.562429,0.437570,0.000000,0.000001,0.345735,0.656617,0.376855,-0.653326
7.73400497,-3.38276100,5.31200027,-0.131212,0.000549,0.001117,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002842,0.723233,0.999999,0.778085,0.221914,0.562402,0.437597,0.000000,0.000001,0.345523,-0.656617,0.376855,-0.653326
7.73400497,-3.92476082,4.99800014,-0.125775,0.000197,0.000088,0.000001,0.000000,21.000000,4.422805,2.698195,0.632614,0.002712,0.723225,0.999999,0.778013,0.221986,0.562425,0.437574,0.000000,0.000001,0.345564,-0.654738,0.377670,-0.654738
7.50000381,-3.78876114,5.31200027,-0.134369,0.000810,0.000911,0.000001,0.000000,21.000000,4.422805,2.698195,0.632818,0.002885,0.723261,0.999999,0.778141,0.221859,0.562385,0.437615,0.000000,0.000001,0.345382,-0.654738,0.377670,-0.654738
7.96800613,-3.51876068,4.99800014,-0.121468,0.000393,0.000019,0.000001,0.000000,21.000000,4.422805,2.698195,0.632346,0.002426,0.723181,1.000000,0.777928,0.222071,0.562452,0.437548,0.000000,0.000000,0.345775,-0.654738,0.377670,-0.654738
